Duration,Morning,Afternoon,Evening,Night,Weekday,Weekend,Male,Age
478,0,0,0,1,0,1,1,29
929,0,0,0,1,0,1,1,29
396,0,0,0,1,0,1,1,29
424,1,0,0,0,0,1,1,29
1229,1,0,0,0,0,1,1,29
1295,1,0,0,0,0,1,1,29
3321,1,0,0,0,0,1,1,29
883,1,0,0,0,0,1,1,29
351,1,0,0,0,0,1,1,29
173,1,0,0,0,0,1,1,29
473,1,0,0,0,0,1,1,29
497,1,0,0,0,0,1,1,29
389,1,0,0,0,0,1,1,29
1706,1,0,0,0,0,1,1,29
1856,0,1,0,0,0,1,1,29
464,0,1,0,0,0,1,1,29
1396,0,1,0,0,0,1,1,29
1884,0,1,0,0,0,1,1,29
1325,0,1,0,0,0,1,1,29
2935,0,1,0,0,0,1,1,29
375,0,1,0,0,0,1,1,29
1872,0,1,0,0,0,1,1,29
784,0,1,0,0,0,1,1,29
434,0,1,0,0,0,1,1,29
565,0,1,0,0,0,1,1,29
284,0,1,0,0,0,1,1,29
1530,0,1,0,0,0,1,1,29
666,0,1,0,0,0,1,1,29
567,0,1,0,0,0,1,1,29
695,0,1,0,0,0,1,1,29
689,0,1,0,0,0,1,1,29
368,0,1,0,0,0,1,1,29
777,0,1,0,0,0,1,1,29
524,0,1,0,0,0,1,1,29
467,0,1,0,0,0,1,1,29
232,0,1,0,0,0,1,1,29
900,0,1,0,0,0,1,1,29
452,0,1,0,0,0,1,1,29
1073,0,0,1,0,0,1,1,29
424,0,0,1,0,0,1,1,29
280,0,0,1,0,0,1,1,29
971,0,0,1,0,0,1,1,29
1136,0,0,1,0,0,1,1,29
550,0,0,1,0,0,1,1,29
645,0,0,1,0,0,1,1,29
1018,0,0,1,0,0,1,1,29
869,0,0,0,1,0,1,1,29
371,1,0,0,0,0,1,1,29
340,1,0,0,0,0,1,1,29
2052,1,0,0,0,0,1,1,29
307,1,0,0,0,0,1,1,29
1023,1,0,0,0,0,1,1,29
812,0,1,0,0,0,1,1,29
2234,0,1,0,0,0,1,1,29
747,0,1,0,0,0,1,1,29
427,0,1,0,0,0,1,1,29
220,0,1,0,0,0,1,1,29
1773,0,1,0,0,0,1,1,29
1075,0,1,0,0,0,1,1,29
244,0,1,0,0,0,1,1,29
460,0,1,0,0,0,1,1,29
671,0,1,0,0,0,1,1,29
806,0,1,0,0,0,1,1,29
1202,0,1,0,0,0,1,1,29
1502,0,1,0,0,0,1,1,29
812,0,1,0,0,0,1,1,29
1048,0,1,0,0,0,1,1,29
898,0,1,0,0,0,1,1,29
940,0,1,0,0,0,1,1,29
1425,0,1,0,0,0,1,1,29
215,0,0,1,0,0,1,1,29
1357,0,0,1,0,0,1,1,29
743,0,0,1,0,0,1,1,29
786,0,0,1,0,0,1,1,29
980,0,0,1,0,0,1,1,29
409,0,0,1,0,0,1,1,29
534,0,0,1,0,0,1,1,29
617,0,0,1,0,0,1,1,29
155,0,0,1,0,0,1,1,29
531,0,0,1,0,0,1,1,29
569,0,0,1,0,0,1,1,29
1373,0,0,1,0,0,1,1,29
665,0,0,1,0,0,1,1,29
449,0,0,1,0,0,1,1,29
696,0,0,1,0,0,1,1,29
523,0,0,0,1,1,0,1,29
381,0,0,0,1,1,0,1,29
588,0,0,0,1,1,0,1,29
370,1,0,0,0,1,0,1,29
503,1,0,0,0,1,0,1,29
607,1,0,0,0,1,0,1,29
490,1,0,0,0,1,0,1,29
533,1,0,0,0,1,0,1,29
1104,1,0,0,0,1,0,1,29
738,1,0,0,0,1,0,1,29
627,1,0,0,0,1,0,1,29
346,1,0,0,0,1,0,1,29
461,1,0,0,0,1,0,1,29
385,1,0,0,0,1,0,1,29
162,1,0,0,0,1,0,1,29
527,1,0,0,0,1,0,1,29
503,1,0,0,0,1,0,1,29
419,1,0,0,0,1,0,1,29
209,1,0,0,0,1,0,1,29
1165,1,0,0,0,1,0,1,29
341,1,0,0,0,1,0,1,29
365,1,0,0,0,1,0,1,29
222,0,1,0,0,1,0,1,29
271,0,1,0,0,1,0,1,29
286,0,1,0,0,1,0,1,29
125,0,1,0,0,1,0,1,29
603,0,1,0,0,1,0,1,29
1199,0,1,0,0,1,0,1,29
420,0,1,0,0,1,0,1,29
921,0,1,0,0,1,0,1,29
678,0,1,0,0,1,0,1,29
710,0,1,0,0,1,0,1,29
163,0,1,0,0,1,0,1,29
607,0,1,0,0,1,0,1,29
564,0,1,0,0,1,0,1,29
1179,0,1,0,0,1,0,1,29
233,0,1,0,0,1,0,1,29
347,0,1,0,0,1,0,1,29
186,0,1,0,0,1,0,1,29
589,0,1,0,0,1,0,1,29
1175,0,1,0,0,1,0,1,29
903,0,1,0,0,1,0,1,29
409,0,1,0,0,1,0,1,29
451,0,1,0,0,1,0,1,29
883,0,1,0,0,1,0,1,29
165,0,1,0,0,1,0,1,29
142,0,0,1,0,1,0,1,29
700,0,0,1,0,1,0,1,29
481,0,0,1,0,1,0,1,29
5771,0,0,1,0,1,0,1,29
477,0,0,1,0,1,0,1,29
440,0,0,1,0,1,0,1,29
295,0,0,1,0,1,0,1,29
385,0,0,1,0,1,0,1,29
1011,0,0,1,0,1,0,1,29
342,0,0,1,0,1,0,1,29
976,0,0,1,0,1,0,1,29
287,0,0,1,0,1,0,1,29
446,0,0,1,0,1,0,1,29
134,0,0,1,0,1,0,1,29
551,0,0,1,0,1,0,1,29
1350,0,0,1,0,1,0,1,29
472,0,0,1,0,1,0,1,29
419,0,0,1,0,1,0,1,29
178,0,0,1,0,1,0,1,29
452,0,0,1,0,1,0,1,29
321,0,0,1,0,1,0,1,29
832,0,0,1,0,1,0,1,29
271,0,0,1,0,1,0,1,29
304,0,0,1,0,1,0,1,29
269,0,0,1,0,1,0,1,29
119,0,0,1,0,1,0,1,29
401,0,0,1,0,1,0,1,29
1597,0,0,1,0,1,0,1,29
838,0,0,1,0,1,0,1,29
312,0,0,0,1,1,0,1,29
484,0,0,0,1,1,0,1,29
562,0,0,0,1,1,0,1,29
301,1,0,0,0,1,0,1,29
456,1,0,0,0,1,0,1,29
859,1,0,0,0,1,0,1,29
276,1,0,0,0,1,0,1,29
251,1,0,0,0,1,0,1,29
541,1,0,0,0,1,0,1,29
291,1,0,0,0,1,0,1,29
381,1,0,0,0,1,0,1,29
177,1,0,0,0,1,0,1,29
696,1,0,0,0,1,0,1,29
151,1,0,0,0,1,0,1,29
423,1,0,0,0,1,0,1,29
370,1,0,0,0,1,0,1,29
450,1,0,0,0,1,0,1,29
1021,1,0,0,0,1,0,1,29
134,1,0,0,0,1,0,1,29
189,1,0,0,0,1,0,1,29
1643,1,0,0,0,1,0,1,29
635,1,0,0,0,1,0,1,29
564,1,0,0,0,1,0,1,29
187,1,0,0,0,1,0,1,29
1207,1,0,0,0,1,0,1,29
17,1,0,0,0,1,0,1,29
585,1,0,0,0,1,0,1,29
1236,1,0,0,0,1,0,1,29
612,1,0,0,0,1,0,1,29
150,1,0,0,0,1,0,1,29
386,1,0,0,0,1,0,1,29
132,1,0,0,0,1,0,1,29
643,1,0,0,0,1,0,1,29
203,1,0,0,0,1,0,1,29
620,0,1,0,0,1,0,1,29
424,0,1,0,0,1,0,1,29
206,0,1,0,0,1,0,1,29
217,0,1,0,0,1,0,1,29
319,0,1,0,0,1,0,1,29
1154,0,1,0,0,1,0,1,29
416,0,1,0,0,1,0,1,29
317,0,1,0,0,1,0,1,29
789,0,1,0,0,1,0,1,29
316,0,1,0,0,1,0,1,29
762,0,1,0,0,1,0,1,29
662,0,1,0,0,1,0,1,29
680,0,1,0,0,1,0,1,29
536,0,1,0,0,1,0,1,29
1416,0,1,0,0,1,0,1,29
332,0,1,0,0,1,0,1,29
354,0,1,0,0,1,0,1,29
557,0,1,0,0,1,0,1,29
261,0,1,0,0,1,0,1,29
282,0,0,1,0,1,0,1,29
418,0,0,1,0,1,0,1,29
213,0,0,1,0,1,0,1,29
235,0,0,1,0,1,0,1,29
336,0,0,1,0,1,0,1,29
665,0,0,1,0,1,0,1,29
472,0,0,1,0,1,0,1,29
1645,0,0,1,0,1,0,1,29
512,0,0,1,0,1,0,1,29
959,0,0,1,0,1,0,1,29
220,0,0,1,0,1,0,1,29
136,0,0,1,0,1,0,1,29
528,0,0,1,0,1,0,1,29
311,0,0,1,0,1,0,1,29
391,0,0,1,0,1,0,1,29
616,0,0,1,0,1,0,1,29
634,0,0,1,0,1,0,1,29
466,0,0,1,0,1,0,1,29
137,0,0,1,0,1,0,1,29
546,0,0,1,0,1,0,1,29
271,0,0,1,0,1,0,1,29
32,0,0,1,0,1,0,1,29
1520,0,0,1,0,1,0,1,29
207,0,0,1,0,1,0,1,29
23,0,0,1,0,1,0,1,29
295,0,0,0,1,1,0,1,29
224,0,0,0,1,1,0,1,29
500,1,0,0,0,1,0,1,29
356,1,0,0,0,1,0,1,29
424,1,0,0,0,1,0,1,29
627,1,0,0,0,1,0,1,29
354,1,0,0,0,1,0,1,29
210,1,0,0,0,1,0,1,29
394,1,0,0,0,1,0,1,29
662,1,0,0,0,1,0,1,29
1348,1,0,0,0,1,0,1,29
1172,1,0,0,0,1,0,1,29
516,1,0,0,0,1,0,1,29
159,1,0,0,0,1,0,1,29
133,1,0,0,0,1,0,1,29
616,1,0,0,0,1,0,1,29
307,1,0,0,0,1,0,1,29
150,1,0,0,0,1,0,1,29
370,1,0,0,0,1,0,1,29
281,1,0,0,0,1,0,1,29
587,1,0,0,0,1,0,1,29
156,1,0,0,0,1,0,1,29
793,1,0,0,0,1,0,1,29
384,1,0,0,0,1,0,1,29
301,1,0,0,0,1,0,1,29
160,1,0,0,0,1,0,1,29
1192,1,0,0,0,1,0,1,29
1265,1,0,0,0,1,0,1,29
569,1,0,0,0,1,0,1,29
712,0,1,0,0,1,0,1,29
491,0,1,0,0,1,0,1,29
246,0,1,0,0,1,0,1,29
619,0,1,0,0,1,0,1,29
340,0,1,0,0,1,0,1,29
297,0,1,0,0,1,0,1,29
900,0,1,0,0,1,0,1,29
156,0,1,0,0,1,0,1,29
436,0,1,0,0,1,0,1,29
1153,0,1,0,0,1,0,1,29
1457,0,1,0,0,1,0,1,29
1052,0,1,0,0,1,0,1,29
265,0,1,0,0,1,0,1,29
668,0,1,0,0,1,0,1,29
635,0,1,0,0,1,0,1,29
359,0,1,0,0,1,0,1,29
549,0,1,0,0,1,0,1,29
390,0,1,0,0,1,0,1,29
381,0,1,0,0,1,0,1,29
761,0,1,0,0,1,0,1,29
399,0,0,1,0,1,0,1,29
486,0,0,1,0,1,0,1,29
754,0,0,1,0,1,0,1,29
921,0,0,1,0,1,0,1,29
957,0,0,1,0,1,0,1,29
744,0,0,1,0,1,0,1,29
378,0,0,1,0,1,0,1,29
2245,0,0,1,0,1,0,1,29
306,0,0,1,0,1,0,1,29
374,0,0,1,0,1,0,1,29
280,0,0,1,0,1,0,1,29
1804,0,0,1,0,1,0,1,29
989,0,0,1,0,1,0,1,29
467,0,0,1,0,1,0,1,29
726,0,0,1,0,1,0,1,29
447,0,0,1,0,1,0,1,29
795,0,0,1,0,1,0,1,29
411,0,0,1,0,1,0,1,29
506,0,0,1,0,1,0,1,29
463,0,0,1,0,1,0,1,29
1650,0,0,1,0,1,0,1,29
530,1,0,0,0,1,0,1,29
460,1,0,0,0,1,0,1,29
631,1,0,0,0,1,0,1,29
721,1,0,0,0,1,0,1,29
440,1,0,0,0,1,0,1,29
352,1,0,0,0,1,0,1,29
571,1,0,0,0,1,0,1,29
332,1,0,0,0,1,0,1,29
309,1,0,0,0,1,0,1,29
145,1,0,0,0,1,0,1,29
234,1,0,0,0,1,0,1,29
306,1,0,0,0,1,0,1,29
632,1,0,0,0,1,0,1,29
220,1,0,0,0,1,0,1,29
740,0,1,0,0,1,0,1,29
1146,0,1,0,0,1,0,1,29
732,0,1,0,0,1,0,1,29
745,0,1,0,0,1,0,1,29
630,0,1,0,0,1,0,1,29
281,0,1,0,0,1,0,1,29
426,0,1,0,0,1,0,1,29
369,0,1,0,0,1,0,1,29
272,0,1,0,0,1,0,1,29
453,0,1,0,0,1,0,1,29
432,0,1,0,0,1,0,1,29
509,0,1,0,0,1,0,1,29
616,0,1,0,0,1,0,1,29
258,0,0,1,0,1,0,1,29
1462,0,0,1,0,1,0,1,29
1235,0,0,1,0,1,0,1,29
413,0,0,1,0,1,0,1,29
727,0,0,1,0,1,0,1,29
290,0,0,1,0,1,0,1,29
1155,0,0,1,0,1,0,1,29
1305,0,0,1,0,1,0,1,29
277,0,0,1,0,1,0,1,29
317,0,0,1,0,1,0,1,29
306,0,0,1,0,1,0,1,29
314,0,0,1,0,1,0,1,29
442,0,0,1,0,1,0,1,29
174,0,0,1,0,1,0,1,29
968,0,0,1,0,1,0,1,29
1642,0,0,1,0,1,0,1,29
563,0,0,1,0,1,0,1,29
759,0,0,1,0,1,0,1,29
303,0,0,1,0,1,0,1,29
1758,0,0,1,0,1,0,1,29
416,0,0,1,0,1,0,1,29
491,0,0,1,0,1,0,1,29
1640,0,0,1,0,1,0,1,29
277,0,0,1,0,1,0,1,29
494,0,0,1,0,1,0,1,29
169,0,0,0,1,1,0,1,29
478,1,0,0,0,1,0,1,29
464,1,0,0,0,1,0,1,29
827,1,0,0,0,1,0,1,29
622,1,0,0,0,1,0,1,29
426,1,0,0,0,1,0,1,29
387,1,0,0,0,1,0,1,29
825,1,0,0,0,1,0,1,29
165,1,0,0,0,1,0,1,29
434,1,0,0,0,1,0,1,29
536,1,0,0,0,1,0,1,29
187,1,0,0,0,1,0,1,29
1432,1,0,0,0,1,0,1,29
426,1,0,0,0,1,0,1,29
438,1,0,0,0,1,0,1,29
258,1,0,0,0,1,0,1,29
268,1,0,0,0,1,0,1,29
1133,1,0,0,0,1,0,1,29
4021,1,0,0,0,1,0,1,29
269,1,0,0,0,1,0,1,29
988,1,0,0,0,1,0,1,29
333,1,0,0,0,1,0,1,29
199,1,0,0,0,1,0,1,29
132,0,1,0,0,1,0,1,29
352,0,1,0,0,1,0,1,29
484,0,1,0,0,1,0,1,29
177,0,1,0,0,1,0,1,29
454,0,1,0,0,1,0,1,29
393,0,1,0,0,1,0,1,29
421,0,1,0,0,1,0,1,29
548,0,1,0,0,1,0,1,29
350,0,1,0,0,1,0,1,29
630,0,1,0,0,1,0,1,29
519,0,1,0,0,1,0,1,29
223,0,1,0,0,1,0,1,29
629,0,1,0,0,1,0,1,29
442,0,1,0,0,1,0,1,29
256,0,1,0,0,1,0,1,29
170,0,1,0,0,1,0,1,29
1205,0,1,0,0,1,0,1,29
761,0,1,0,0,1,0,1,29
526,0,1,0,0,1,0,1,29
596,0,0,1,0,1,0,1,29
243,0,0,1,0,1,0,1,29
289,0,0,1,0,1,0,1,29
1617,0,0,1,0,1,0,1,29
290,0,0,1,0,1,0,1,29
498,0,0,1,0,1,0,1,29
697,0,0,1,0,1,0,1,29
227,0,0,1,0,1,0,1,29
788,0,0,1,0,1,0,1,29
910,0,0,0,1,0,1,1,29
369,0,0,0,1,0,1,1,29
3235,0,0,0,1,0,1,1,29
268,0,0,0,1,0,1,1,29
362,0,0,0,1,0,1,1,29
387,1,0,0,0,0,1,1,29
661,1,0,0,0,0,1,1,29
466,1,0,0,0,0,1,1,29
1009,1,0,0,0,0,1,1,29
1006,1,0,0,0,0,1,1,29
915,1,0,0,0,0,1,1,29
412,1,0,0,0,0,1,1,29
362,0,1,0,0,0,1,1,29
1058,0,1,0,0,0,1,1,29
1975,0,1,0,0,0,1,1,29
3188,0,1,0,0,0,1,1,29
1715,0,1,0,0,0,1,1,29
605,0,1,0,0,0,1,1,29
854,0,1,0,0,0,1,1,29
546,0,1,0,0,0,1,1,29
361,0,1,0,0,0,1,1,29
154,0,1,0,0,0,1,1,29
415,0,1,0,0,0,1,1,29
6,0,1,0,0,0,1,1,29
294,0,1,0,0,0,1,1,29
405,0,1,0,0,0,1,1,29
329,0,1,0,0,0,1,1,29
283,0,0,1,0,0,1,1,29
367,0,0,1,0,0,1,1,29
692,0,0,1,0,0,1,1,29
1073,0,0,1,0,0,1,1,29
328,0,0,0,1,0,1,1,29
484,1,0,0,0,0,1,1,29
384,1,0,0,0,0,1,1,29
536,1,0,0,0,0,1,1,29
614,1,0,0,0,0,1,1,29
421,1,0,0,0,0,1,1,29
334,1,0,0,0,0,1,1,29
733,1,0,0,0,0,1,1,29
1207,1,0,0,0,0,1,1,29
1439,1,0,0,0,0,1,1,29
609,0,1,0,0,0,1,1,29
812,0,1,0,0,0,1,1,29
770,0,1,0,0,0,1,1,29
701,0,1,0,0,0,1,1,29
2170,0,1,0,0,0,1,1,29
512,0,1,0,0,0,1,1,29
237,0,1,0,0,0,1,1,29
2028,0,1,0,0,0,1,1,29
355,0,1,0,0,0,1,1,29
930,0,1,0,0,0,1,1,29
680,0,1,0,0,0,1,1,29
506,0,1,0,0,0,1,1,29
1032,0,1,0,0,0,1,1,29
415,0,1,0,0,0,1,1,29
322,0,1,0,0,0,1,1,29
951,0,1,0,0,0,1,1,29
301,0,1,0,0,0,1,1,29
790,0,1,0,0,0,1,1,29
1206,0,1,0,0,0,1,1,29
703,0,1,0,0,0,1,1,29
564,0,1,0,0,0,1,1,29
548,0,1,0,0,0,1,1,29
558,0,1,0,0,0,1,1,29
341,0,0,1,0,0,1,1,29
923,0,0,1,0,0,1,1,29
1430,0,0,1,0,0,1,1,29
7,0,0,1,0,0,1,1,29
417,0,0,1,0,0,1,1,29
394,0,0,1,0,0,1,1,29
757,0,0,1,0,0,1,1,29
1113,0,0,1,0,0,1,1,29
1670,0,0,1,0,0,1,1,29
663,0,0,1,0,0,1,1,29
1269,0,0,1,0,0,1,1,29
151,0,0,1,0,0,1,1,29
239,0,0,0,1,1,0,1,29
577,0,0,0,1,1,0,1,29
615,0,0,0,1,1,0,1,29
277,1,0,0,0,1,0,1,29
893,1,0,0,0,1,0,1,29
916,1,0,0,0,1,0,1,29
478,1,0,0,0,1,0,1,29
223,1,0,0,0,1,0,1,29
460,1,0,0,0,1,0,1,29
151,1,0,0,0,1,0,1,29
374,1,0,0,0,1,0,1,29
535,1,0,0,0,1,0,1,29
423,1,0,0,0,1,0,1,29
467,1,0,0,0,1,0,1,29
165,1,0,0,0,1,0,1,29
702,1,0,0,0,1,0,1,29
428,1,0,0,0,1,0,1,29
242,1,0,0,0,1,0,1,29
483,1,0,0,0,1,0,1,29
316,1,0,0,0,1,0,1,29
681,1,0,0,0,1,0,1,29
442,0,1,0,0,1,0,1,29
490,0,1,0,0,1,0,1,29
403,0,1,0,0,1,0,1,29
326,0,1,0,0,1,0,1,29
569,0,1,0,0,1,0,1,29
796,0,1,0,0,1,0,1,29
278,0,1,0,0,1,0,1,29
364,0,1,0,0,1,0,1,29
385,0,1,0,0,1,0,1,29
718,0,1,0,0,1,0,1,29
555,0,1,0,0,1,0,1,29
606,0,1,0,0,1,0,1,29
613,0,1,0,0,1,0,1,29
1855,0,1,0,0,1,0,1,29
523,0,1,0,0,1,0,1,29
381,0,0,1,0,1,0,1,29
286,0,0,1,0,1,0,1,29
319,0,0,1,0,1,0,1,29
1484,0,0,1,0,1,0,1,29
414,0,0,1,0,1,0,1,29
463,0,0,1,0,1,0,1,29
127,0,0,1,0,1,0,1,29
430,0,0,1,0,1,0,1,29
881,0,0,1,0,1,0,1,29
565,0,0,1,0,1,0,1,29
180,0,0,1,0,1,0,1,29
824,0,0,1,0,1,0,1,29
484,0,0,1,0,1,0,1,29
377,0,0,1,0,1,0,1,29
875,0,0,1,0,1,0,1,29
474,0,0,1,0,1,0,1,29
411,0,0,1,0,1,0,1,29
413,0,0,1,0,1,0,1,29
881,0,0,0,1,1,0,1,29
284,0,0,0,1,1,0,1,29
563,0,0,0,1,1,0,1,29
342,1,0,0,0,1,0,1,29
717,1,0,0,0,1,0,1,29
956,1,0,0,0,1,0,1,29
414,1,0,0,0,1,0,1,29
608,1,0,0,0,1,0,1,29
421,1,0,0,0,1,0,1,29
121,1,0,0,0,1,0,1,29
535,1,0,0,0,1,0,1,29
462,1,0,0,0,1,0,1,29
272,1,0,0,0,1,0,1,29
441,1,0,0,0,1,0,1,29
211,1,0,0,0,1,0,1,29
339,1,0,0,0,1,0,1,29
496,1,0,0,0,1,0,1,29
385,1,0,0,0,1,0,1,29
169,1,0,0,0,1,0,1,29
587,1,0,0,0,1,0,1,29
682,1,0,0,0,1,0,1,29
470,1,0,0,0,1,0,1,29
162,1,0,0,0,1,0,1,29
267,1,0,0,0,1,0,1,29
116,1,0,0,0,1,0,1,29
1103,1,0,0,0,1,0,1,29
369,1,0,0,0,1,0,1,29
440,1,0,0,0,1,0,1,29
300,0,1,0,0,1,0,1,29
784,0,1,0,0,1,0,1,29
741,0,1,0,0,1,0,1,29
515,0,1,0,0,1,0,1,29
456,0,1,0,0,1,0,1,29
811,0,1,0,0,1,0,1,29
1571,0,1,0,0,1,0,1,29
470,0,1,0,0,1,0,1,29
413,0,1,0,0,1,0,1,29
353,0,1,0,0,1,0,1,29
954,0,1,0,0,1,0,1,29
844,0,1,0,0,1,0,1,29
896,0,1,0,0,1,0,1,29
291,0,1,0,0,1,0,1,29
2780,0,1,0,0,1,0,1,29
627,0,1,0,0,1,0,1,29
215,0,1,0,0,1,0,1,29
425,0,1,0,0,1,0,1,29
673,0,1,0,0,1,0,1,29
628,0,1,0,0,1,0,1,29
561,0,1,0,0,1,0,1,29
898,0,1,0,0,1,0,1,29
501,0,1,0,0,1,0,1,29
410,0,1,0,0,1,0,1,29
441,0,1,0,0,1,0,1,29
584,0,0,1,0,1,0,1,29
234,0,0,1,0,1,0,1,29
510,0,0,1,0,1,0,1,29
226,0,0,1,0,1,0,1,29
420,0,0,1,0,1,0,1,29
595,0,0,1,0,1,0,1,29
548,0,0,1,0,1,0,1,29
762,0,0,1,0,1,0,1,29
637,0,0,1,0,1,0,1,29
365,0,0,1,0,1,0,1,29
460,0,0,1,0,1,0,1,29
867,0,0,1,0,1,0,1,29
767,0,0,1,0,1,0,1,29
553,0,0,1,0,1,0,1,29
324,0,0,1,0,1,0,1,29
276,0,0,1,0,1,0,1,29
413,0,0,1,0,1,0,1,29
637,0,0,1,0,1,0,1,29
962,0,0,1,0,1,0,1,29
675,0,0,1,0,1,0,1,29
723,0,0,1,0,1,0,1,29
267,0,0,1,0,1,0,1,29
402,0,0,1,0,1,0,1,29
401,0,0,1,0,1,0,1,29
584,0,0,1,0,1,0,1,29
1621,0,0,1,0,1,0,1,29
440,0,0,1,0,1,0,1,29
495,1,0,0,0,1,0,1,29
556,1,0,0,0,1,0,1,29
686,1,0,0,0,1,0,1,29
843,1,0,0,0,1,0,1,29
388,1,0,0,0,1,0,1,29
450,1,0,0,0,1,0,1,29
221,1,0,0,0,1,0,1,29
469,1,0,0,0,1,0,1,29
404,1,0,0,0,1,0,1,29
630,1,0,0,0,1,0,1,29
449,1,0,0,0,1,0,1,29
398,1,0,0,0,1,0,1,29
136,1,0,0,0,1,0,1,29
511,1,0,0,0,1,0,1,29
664,1,0,0,0,1,0,1,29
385,1,0,0,0,1,0,1,29
456,1,0,0,0,1,0,1,29
212,1,0,0,0,1,0,1,29
577,1,0,0,0,1,0,1,29
402,1,0,0,0,1,0,1,29
299,1,0,0,0,1,0,1,29
340,1,0,0,0,1,0,1,29
156,1,0,0,0,1,0,1,29
711,1,0,0,0,1,0,1,29
1833,1,0,0,0,1,0,1,29
428,1,0,0,0,1,0,1,29
423,1,0,0,0,1,0,1,29
310,1,0,0,0,1,0,1,29
1523,0,1,0,0,1,0,1,29
95,0,1,0,0,1,0,1,29
500,0,1,0,0,1,0,1,29
830,0,1,0,0,1,0,1,29
1055,0,1,0,0,1,0,1,29
461,0,1,0,0,1,0,1,29
384,0,1,0,0,1,0,1,29
585,0,1,0,0,1,0,1,29
334,0,1,0,0,1,0,1,29
582,0,1,0,0,1,0,1,29
229,0,1,0,0,1,0,1,29
864,0,1,0,0,1,0,1,29
381,0,1,0,0,1,0,1,29
440,0,1,0,0,1,0,1,29
1320,0,1,0,0,1,0,1,29
550,0,1,0,0,1,0,1,29
600,0,1,0,0,1,0,1,29
162,0,0,1,0,1,0,1,29
940,0,0,1,0,1,0,1,29
350,0,0,1,0,1,0,1,29
235,0,0,1,0,1,0,1,29
323,0,0,1,0,1,0,1,29
965,0,0,1,0,1,0,1,29
181,0,0,1,0,1,0,1,29
846,0,0,1,0,1,0,1,29
468,0,0,1,0,1,0,1,29
635,0,0,1,0,1,0,1,29
343,0,0,1,0,1,0,1,29
694,0,0,1,0,1,0,1,29
433,0,0,1,0,1,0,1,29
806,0,0,1,0,1,0,1,29
243,0,0,1,0,1,0,1,29
118,0,0,1,0,1,0,1,29
829,0,0,1,0,1,0,1,29
317,0,0,1,0,1,0,1,29
129,0,0,1,0,1,0,1,29
435,0,0,1,0,1,0,1,29
181,0,0,1,0,1,0,1,29
397,0,0,1,0,1,0,1,29
605,0,0,1,0,1,0,1,29
619,0,0,1,0,1,0,1,29
1091,0,0,1,0,1,0,1,29
150,0,0,1,0,1,0,1,29
233,0,0,1,0,1,0,1,29
465,0,0,1,0,1,0,1,29
208,0,0,1,0,1,0,1,29
252,0,0,0,1,1,0,1,29
642,1,0,0,0,1,0,1,29
695,1,0,0,0,1,0,1,29
89,1,0,0,0,1,0,1,29
770,1,0,0,0,1,0,1,29
518,1,0,0,0,1,0,1,29
545,1,0,0,0,1,0,1,29
1041,1,0,0,0,1,0,1,29
563,1,0,0,0,1,0,1,29
655,1,0,0,0,1,0,1,29
126,1,0,0,0,1,0,1,29
476,1,0,0,0,1,0,1,29
222,1,0,0,0,1,0,1,29
490,1,0,0,0,1,0,1,29
381,1,0,0,0,1,0,1,29
615,1,0,0,0,1,0,1,29
134,1,0,0,0,1,0,1,29
696,1,0,0,0,1,0,1,29
861,1,0,0,0,1,0,1,29
466,1,0,0,0,1,0,1,29
783,1,0,0,0,1,0,1,29
334,1,0,0,0,1,0,1,29
359,1,0,0,0,1,0,1,29
793,1,0,0,0,1,0,1,29
316,1,0,0,0,1,0,1,29
563,1,0,0,0,1,0,1,29
838,0,1,0,0,1,0,1,29
131,0,1,0,0,1,0,1,29
654,0,1,0,0,1,0,1,29
476,0,1,0,0,1,0,1,29
644,0,1,0,0,1,0,1,29
416,0,1,0,0,1,0,1,29
116,0,1,0,0,1,0,1,29
997,0,1,0,0,1,0,1,29
911,0,1,0,0,1,0,1,29
110,0,1,0,0,1,0,1,29
327,0,1,0,0,1,0,1,29
675,0,1,0,0,1,0,1,29
255,0,1,0,0,1,0,1,29
226,0,1,0,0,1,0,1,29
845,0,1,0,0,1,0,1,29
145,0,0,1,0,1,0,1,29
602,0,0,1,0,1,0,1,29
654,0,0,1,0,1,0,1,29
495,0,0,1,0,1,0,1,29
643,0,0,1,0,1,0,1,29
602,0,0,1,0,1,0,1,29
560,0,0,1,0,1,0,1,29
221,0,0,1,0,1,0,1,29
481,0,0,1,0,1,0,1,29
320,0,0,1,0,1,0,1,29
649,0,0,1,0,1,0,1,29
1329,0,0,1,0,1,0,1,29
1651,0,0,1,0,1,0,1,29
681,0,0,1,0,1,0,1,29
640,0,0,1,0,1,0,1,29
651,0,0,1,0,1,0,1,29
727,0,0,1,0,1,0,1,29
455,0,0,1,0,1,0,1,29
672,0,0,1,0,1,0,1,29
427,0,0,1,0,1,0,1,29
952,0,0,1,0,1,0,1,29
1737,0,0,1,0,1,0,1,29
227,0,0,1,0,1,0,1,29
859,0,0,0,1,1,0,1,29
348,0,0,0,1,1,0,1,29
468,0,0,0,1,1,0,1,29
718,1,0,0,0,1,0,1,29
1653,1,0,0,0,1,0,1,29
332,1,0,0,0,1,0,1,29
565,1,0,0,0,1,0,1,29
889,1,0,0,0,1,0,1,29
262,1,0,0,0,1,0,1,29
270,1,0,0,0,1,0,1,29
429,1,0,0,0,1,0,1,29
