Vandal,Minor,LoggedIn,HTTP,NumWordsAdded,NumWordsRemoved
1,0,1,0,0,52
1,0,1,1,30,0
1,0,1,0,0,32
1,0,0,0,0,0
1,0,0,0,7,1
1,0,0,0,1,1
1,0,0,0,1,1
1,0,1,0,5,0
1,1,1,0,2,0
1,0,0,0,0,0
1,1,1,0,0,0
1,0,1,0,17,25
1,0,1,0,1,0
1,0,1,0,1,0
1,0,0,0,1,1
1,0,1,0,118,0
1,1,1,0,2,0
1,1,1,0,2,0
1,1,1,0,10,0
1,0,0,1,5,0
1,0,0,0,0,14
1,0,0,0,2,0
1,0,1,0,1,1
1,0,0,0,13,24
1,0,1,0,24,12
1,0,1,0,67,8
1,0,0,0,1,0
1,0,0,1,3,0
1,0,0,0,0,26
1,0,0,0,0,61
1,0,0,0,0,45
1,0,0,0,0,29
1,0,1,0,29,0
1,0,0,0,0,33
1,1,1,0,0,1
1,0,1,0,1,0
1,0,0,1,6,0
1,0,0,0,1,0
1,0,1,0,1,1
1,0,0,0,2,1
1,0,1,0,1,0
1,1,1,0,1,0
1,0,1,0,0,1
1,1,1,0,0,4
1,0,0,0,3,0
1,0,1,0,2,0
1,0,0,0,3,1
1,0,0,1,3,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,0,0,1,3
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,21,0
1,0,0,0,6,0
1,0,0,1,18,0
1,0,1,0,3,10
1,0,1,0,0,9
1,0,0,0,3,2
1,1,1,0,2,3
1,1,1,0,2,1
1,0,1,0,26,0
1,0,1,0,0,0
1,0,0,0,1,0
1,0,0,1,4,0
1,0,1,0,0,4
1,0,0,1,4,0
1,0,1,0,3,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,12
1,0,1,0,13,0
1,0,1,0,1,1
1,0,0,1,1,1
1,1,1,0,0,5
1,0,1,0,5,0
1,1,1,0,6,12
1,0,1,0,3,4
1,1,1,0,0,3
1,0,1,0,8,13
1,0,0,0,0,1
1,1,1,0,9,7
1,0,0,0,18,0
1,0,0,0,1,1
1,1,1,0,2,3
1,0,0,1,5,0
1,1,1,0,0,4
1,0,1,0,0,0
1,1,1,0,2,0
1,0,0,0,2,0
1,1,1,0,1,0
1,0,1,0,10,0
1,0,1,0,3,0
1,0,0,0,18,0
1,0,1,0,0,18
1,0,0,0,1,0
1,1,1,0,6,0
1,0,1,0,6,4
1,0,1,0,3,1
1,1,1,0,1,0
1,0,1,0,0,3
1,1,1,0,1,1
1,0,1,0,3,2
1,0,1,0,0,1
1,0,1,0,1,1
1,0,0,0,1,1
1,0,0,0,1,0
1,1,1,0,1,1
1,0,0,0,0,18
1,0,0,0,1,0
1,0,0,0,5,0
1,1,1,0,4,8
1,0,0,1,8,0
1,1,1,0,1,0
1,0,1,0,11,11
1,0,0,0,5,0
1,0,0,0,0,8
1,0,1,0,2,1
1,0,0,0,3,4
1,0,1,0,3,0
1,0,0,0,0,1
1,0,0,1,2,0
1,1,1,0,1,0
1,0,1,0,13,0
1,0,0,1,2,0
1,0,0,0,1,0
1,1,1,0,0,0
1,0,1,0,1,1
1,0,1,0,3,0
1,0,0,0,1,1
1,0,1,0,1,4
1,0,1,0,1,0
1,0,0,0,4,0
1,0,0,0,2,2
1,0,0,0,1,0
1,0,0,0,97,0
1,0,0,0,1,0
1,0,0,0,3,0
1,0,0,1,10,0
1,0,0,0,1,1
1,0,0,0,0,0
1,0,1,1,4,0
1,1,1,0,1,1
1,0,0,0,1,0
1,1,1,0,1,1
1,0,0,0,2,0
1,0,0,0,0,0
1,0,0,0,1,0
1,1,1,0,1,0
1,0,0,0,1,0
1,1,1,0,1,3
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,1,2,0
1,0,1,0,2,1
1,0,1,0,1,1
1,1,1,0,1,1
1,0,0,1,13,2
1,0,1,0,1,1
1,1,1,0,4,0
1,0,0,0,3,0
1,0,1,0,2,10
1,0,0,0,21,0
1,0,0,0,1,1
1,0,0,0,2,216
1,0,1,0,0,21
1,0,0,0,21,0
1,1,1,0,1,0
1,1,1,0,1,0
1,0,0,0,3,0
1,0,0,0,1,0
1,0,0,0,10,0
1,0,0,0,0,6
1,1,1,0,3,0
1,0,1,0,1,0
1,0,0,1,4,0
1,0,1,1,4,0
1,0,1,0,0,1
1,0,1,0,0,0
1,1,1,0,3,0
1,0,1,0,1,0
1,0,0,0,3,0
1,0,0,1,10,0
1,0,1,0,1,0
1,0,1,0,0,58
1,0,0,1,3,0
1,0,0,0,1,0
1,0,1,0,0,1
1,0,0,1,2,0
1,0,0,0,0,1
1,0,1,0,1,0
1,1,1,0,1,2
1,0,1,0,7,1
1,0,1,0,3,0
1,0,0,0,21,1
1,0,1,0,10,6
1,0,0,0,13,0
1,0,0,0,11,0
1,0,1,0,6,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,1,1,0
1,0,1,1,1,1
1,0,1,1,1,1
1,0,0,0,0,1
1,0,0,1,4,0
1,0,0,0,0,7
1,1,1,0,1,0
1,0,1,0,1,1
1,0,0,1,5,0
1,0,0,0,1,0
1,1,1,0,1,1
1,0,1,0,5,0
1,0,1,0,5,5
1,0,1,0,1,7
1,1,1,0,4,2
1,1,1,0,3,1
1,1,1,0,0,1
1,0,1,0,1,0
1,1,1,0,1,0
1,1,1,1,2,3
1,0,1,1,4,0
1,0,0,0,5,0
1,0,0,0,1,0
1,1,1,0,0,5
1,0,0,0,2,0
1,1,1,0,0,1
1,0,0,0,2,221
1,0,0,0,0,3
1,0,0,0,1,0
1,1,1,0,1,1
1,0,0,0,1,0
1,0,0,1,4,0
1,0,0,0,77,51
1,0,0,0,2,0
1,0,0,0,1,2
1,0,0,0,3,0
1,0,0,1,1,0
1,0,0,0,1,0
1,0,0,0,6,1
1,0,0,1,2,0
1,0,0,0,0,5
1,0,0,0,2,2
1,0,0,1,4,0
1,0,1,0,2,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,1,0
1,1,1,0,0,1
1,0,1,1,3,0
1,0,1,1,3,0
1,0,0,0,0,48
1,0,0,0,2,219
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,4,0
1,0,1,0,2,0
1,0,0,0,3,0
1,1,1,0,1,0
1,0,0,0,1,0
1,1,1,0,3,0
1,0,0,0,10,1
1,0,0,1,5,0
1,0,1,0,3,0
1,0,0,1,2,0
1,0,0,0,8,0
1,0,1,0,4,2
1,1,1,0,13,0
1,0,0,0,1,1
1,0,0,1,1,0
1,0,0,0,22,0
1,0,0,1,5,0
1,0,0,0,0,22
1,1,1,0,0,2
1,0,0,0,25,5
1,0,0,0,1,0
1,1,1,0,0,1
1,1,1,0,0,0
1,1,1,0,0,2
1,1,1,0,0,5
1,0,0,0,3,1
1,0,0,0,5,1
1,0,0,0,1,0
1,0,0,0,4,0
1,0,0,0,1,2
1,1,1,0,0,11
1,0,0,0,0,89
1,0,0,0,2,1
1,0,0,0,0,2
1,0,0,1,1,1
1,0,0,0,1,0
1,0,0,0,0,1
1,0,0,0,1,216
1,1,1,0,0,1
1,0,0,0,1,29
1,0,0,0,0,18
1,0,0,0,9,9
1,0,0,0,12,17
1,0,0,0,8,0
1,0,0,0,2,0
1,0,0,0,18,3
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,2
1,0,0,0,0,3
1,0,1,0,0,30
1,0,0,0,3,0
1,0,0,0,3,1
1,0,0,0,4,2
1,0,0,0,0,3
1,0,0,0,2,3
1,0,0,0,2,1
1,0,1,0,0,7
1,0,1,0,0,2
1,0,0,0,1,1
1,0,0,0,3,50
1,0,1,1,1,0
1,0,0,1,4,0
1,0,0,1,1,0
1,0,0,0,1,1
1,0,0,1,3,0
1,0,1,0,11,0
1,0,1,0,20,0
1,0,1,1,1,2
1,1,1,0,0,0
1,1,1,0,0,2
1,0,1,0,1,0
1,0,1,0,2,0
1,0,1,1,2,0
1,0,0,0,63,0
1,0,0,0,9,0
1,0,0,1,3,0
1,1,1,0,1,1
1,0,0,1,1,1
1,0,1,0,11,0
1,0,1,0,0,0
1,1,1,0,1,0
1,0,0,0,4,0
1,0,1,0,0,4
1,0,1,0,1,0
1,0,0,0,1,1
1,0,0,1,3,0
1,0,1,0,1,0
1,1,1,1,3,0
1,0,0,0,2,1
1,0,0,0,1,0
1,0,1,0,0,1
1,0,0,1,2,0
1,0,0,0,3,0
1,0,1,0,1,0
1,0,0,0,0,7
1,0,0,0,0,0
1,0,1,0,1,0
1,0,0,0,14,0
1,1,1,0,0,1
1,0,1,0,3,0
1,0,1,0,3,23
1,0,0,0,1,0
1,0,0,0,0,1
1,0,1,0,0,1
1,0,0,0,1,0
1,0,0,0,1,21
1,1,1,0,9,4
1,0,0,0,6,0
1,1,1,0,2,0
1,0,1,0,0,23
1,0,1,0,1,0
1,1,1,0,0,1
1,0,0,0,1,0
1,1,1,0,3,39
1,0,0,0,4,0
1,0,0,0,0,9
1,0,0,0,2,0
1,1,1,0,2,2
1,0,0,0,4,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,2,2
1,1,1,0,0,1
1,1,1,0,1,1
1,1,1,0,0,2
1,0,0,0,0,3
1,1,1,0,6,5
1,0,1,0,1,0
1,0,0,0,3,3
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,6,0
1,0,1,0,0,1
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,2,0
1,0,0,0,16,0
1,0,0,0,2,1
1,0,0,0,1,226
1,0,0,0,1,0
1,0,1,0,19,2
1,0,0,0,10,241
1,0,1,0,2,1
1,0,1,0,2,4
1,1,1,0,1,1
1,0,0,0,1,1
1,0,0,0,1,0
1,0,1,0,1,0
1,0,0,0,0,3
1,0,0,0,0,0
1,0,0,0,1,259
1,0,1,0,3,0
1,1,1,0,0,1
1,0,1,0,2,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,0,0
1,1,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,0
1,1,1,0,0,0
1,1,1,0,1,0
1,0,0,0,11,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,0,1
1,0,1,0,0,51
1,0,1,0,0,17
1,0,1,0,1,0
1,0,1,0,5,0
1,0,1,0,2,0
1,0,1,0,0,3
1,0,0,0,6,0
1,0,0,0,3,0
1,0,0,0,0,0
1,0,1,0,1,0
1,0,0,0,1,0
1,0,0,0,10,0
1,0,1,0,5,2
1,0,0,0,3,23
1,1,1,0,1,0
1,0,0,0,7,0
1,0,0,0,8,0
1,0,0,0,3,0
1,0,0,0,1,1
1,0,0,0,2,1
1,1,1,0,2,0
1,0,0,0,1,0
1,1,1,0,0,0
1,0,1,0,6,0
1,0,1,0,0,20
1,0,0,0,14,0
1,0,0,0,2,0
1,0,0,0,3,0
1,0,0,0,6,45
1,0,0,0,2,0
1,0,0,0,1,2
1,0,1,0,1,2
1,1,1,0,1,1
1,0,0,0,12,0
1,0,0,0,0,178
1,0,1,0,19,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,1,0,1,1
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,1,0,1,2
1,1,1,0,1,0
1,1,1,0,0,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,0,0,1,0
1,1,1,0,2,0
1,0,0,0,1,1
1,0,0,0,0,1
1,1,1,0,2,2
1,0,0,0,2,0
1,0,1,0,1,0
1,0,1,0,1,2
1,0,1,0,13,2
1,0,1,0,13,0
1,0,1,0,0,13
1,1,1,0,13,0
1,0,1,0,2,0
1,0,0,0,138,0
1,0,1,0,42,0
1,0,1,0,3,0
1,0,1,0,2,0
1,0,1,0,4,1
1,0,0,0,1,1
1,0,0,0,0,0
1,1,1,0,2,3
1,0,0,0,0,0
1,0,0,0,3,0
1,0,1,0,1,0
1,0,1,0,5,0
1,0,1,0,25,0
1,0,1,0,2,0
1,1,1,0,1,12
1,0,1,0,13,0
1,1,1,0,1,1
1,0,0,0,0,2
1,0,0,0,14,19
1,1,1,0,1,0
1,1,1,0,2,0
1,1,1,0,1,1
1,1,1,0,1,2
1,1,1,0,1,0
1,0,0,0,2,181
1,1,1,0,1,0
1,0,0,0,0,6
1,0,0,0,0,0
1,0,1,0,1,0
1,0,0,0,2,0
1,0,0,0,6,0
1,0,0,0,7,2
1,0,1,1,76,0
1,0,1,0,9,0
1,0,1,1,6,31
1,0,1,0,0,2
1,0,0,0,2,4
1,0,0,0,7,0
1,0,0,0,5,0
1,0,1,0,1,2
1,0,1,1,20,0
1,0,1,1,6,0
1,1,1,0,1,1
1,1,1,0,1,1
1,0,0,0,1,0
1,0,1,0,1,1
1,1,1,0,0,0
1,1,1,0,0,1
1,0,1,1,1,0
1,1,1,1,1,1
1,0,1,0,0,2
1,1,1,0,1,1
1,0,1,0,11,0
1,1,1,0,0,2
1,0,0,0,0,1
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,7
1,0,0,0,1,1
1,0,1,0,3,5
1,0,1,0,0,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,2,3
1,0,1,0,2,0
1,0,1,0,7,0
1,0,1,0,1,0
1,0,1,0,17,1
1,0,1,0,5,0
1,0,1,0,0,0
1,0,1,0,0,0
1,1,1,0,0,0
1,0,1,0,46,0
1,0,1,0,1,0
1,0,1,0,27,33
1,1,1,0,1,1
1,0,1,0,2,3
1,0,1,0,2,2
1,0,1,0,5,2
1,0,1,0,2,0
1,0,0,1,3,0
1,1,1,0,0,3
1,0,0,0,1,0
1,1,1,0,0,1
1,1,1,0,0,1
1,0,1,0,3,4
1,0,1,0,0,19
1,0,1,0,1,1
1,0,1,0,0,6
1,0,1,0,0,144
1,0,1,0,1,17
1,0,1,0,19,0
1,0,1,0,0,94
1,0,1,0,0,50
1,0,1,0,0,1
1,0,1,0,0,49
1,0,1,0,0,123
1,0,0,0,11,0
1,0,1,0,2,0
1,0,0,0,5,6
1,0,0,0,7,0
1,0,1,0,1,0
1,0,0,1,2,0
1,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,0
1,1,1,0,1,0
1,0,1,0,7,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,1,2
1,0,0,1,2,0
1,0,0,0,1,0
1,0,0,0,0,48
1,0,0,0,3,0
1,0,0,0,0,48
1,0,0,0,6,50
1,0,0,0,3,12
1,1,1,0,1,1
1,0,0,0,7,0
1,0,0,1,2,0
1,0,1,0,9,0
1,0,1,0,2,0
1,1,1,0,0,1
1,0,0,0,5,0
1,0,1,0,16,0
1,0,1,1,3,0
1,0,0,0,1,0
1,0,0,0,2,3
1,0,0,0,1,1
1,0,0,0,2,0
1,0,0,0,5,1
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,11,2
1,0,0,0,1,3
1,0,0,0,1,1
1,1,1,0,0,1
1,0,0,0,0,0
1,0,1,0,11,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,1,1,0
1,0,0,0,116,0
1,0,0,0,1,0
1,0,0,0,9,0
1,0,0,0,9,5
1,0,1,0,2,0
1,0,0,0,15,0
1,1,1,0,1,0
1,0,0,0,1,0
1,1,1,0,1,1
1,0,1,0,2,1
1,1,1,0,2,1
1,0,0,0,10,0
1,0,0,0,31,0
1,0,0,1,4,0
1,0,0,0,1,2
1,0,0,0,7,0
1,0,0,0,1,0
1,0,0,0,2,0
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,0,0
1,0,1,0,13,48
1,0,0,0,1,0
1,0,0,0,14,0
1,0,1,1,1,0
1,0,1,0,7,2
1,1,1,1,3,0
1,1,1,1,2,1
1,1,1,1,1,1
1,0,0,0,1,0
1,0,0,1,1,0
1,0,0,0,1,0
1,0,0,1,2,0
1,0,1,0,1,0
1,0,0,0,2,2
1,0,0,0,12,11
1,0,0,0,1,14
1,0,0,0,1,0
1,1,1,0,1,1
1,0,1,0,4,4
1,0,0,0,24,0
1,0,1,0,0,0
1,0,1,0,0,0
1,1,1,0,7,0
1,1,1,0,1,0
1,1,1,0,2,0
1,0,1,0,0,10
1,0,1,0,4,0
1,0,0,0,1,0
1,0,0,1,7,0
1,0,0,1,6,0
1,0,0,0,1,1
1,0,0,0,2,2
1,0,0,0,0,6
1,0,0,0,0,1
1,0,0,1,1,0
1,0,0,0,4,0
1,0,0,0,6,0
1,0,0,0,1,0
1,1,1,0,0,1
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,4,0
1,0,1,0,0,3
1,0,0,1,6,1
1,0,0,0,1,0
1,0,0,0,1,49
1,0,0,0,2,1
1,0,0,0,18,49
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,16,0
1,0,1,0,1,0
1,0,0,0,8,0
1,0,0,0,3,14
1,0,0,1,6,0
1,0,0,0,13,0
1,0,1,0,33,16
1,0,1,0,1,1
1,0,0,0,0,0
1,1,1,0,0,0
1,0,0,0,12,0
1,0,0,0,2,2
1,0,0,0,3,0
1,0,0,0,7,0
1,0,0,0,0,1
1,1,1,0,0,2
1,1,1,0,1,0
1,1,1,0,1,0
1,1,1,0,1,0
1,1,1,0,0,0
1,1,1,0,2,1
1,1,1,0,0,1
1,0,0,0,1,1
1,1,1,0,2,0
1,0,1,0,5,0
1,0,1,0,0,8
1,0,1,0,1,0
1,0,0,0,0,8
1,1,1,0,2,1
1,0,0,0,1,0
1,0,1,0,1,1
1,0,0,0,0,2
1,0,0,0,2,0
1,0,0,0,1,1
1,0,1,0,0,2
1,0,1,0,3,9
1,0,1,0,15,7
1,0,1,0,1,1
1,0,0,0,9,1
1,0,1,0,8,0
1,0,0,0,1,1
1,1,1,0,1,0
1,0,0,0,9,0
1,0,1,0,1,0
1,1,1,0,1,10
1,0,0,1,4,0
1,0,0,0,1,0
1,0,1,0,0,6
1,1,1,0,0,6
1,0,0,0,2,1
1,0,0,0,27,0
1,1,1,0,3,0
1,0,1,0,1,0
1,0,0,0,3,0
1,0,0,0,4,0
1,0,1,0,1,0
1,0,0,1,4,0
1,0,0,0,7,0
1,0,0,1,3,0
1,0,0,0,12,0
1,0,0,0,5,1
1,0,0,0,4,1
1,1,1,0,1,7
1,0,0,0,0,0
1,1,1,0,0,2
1,0,0,0,1,0
1,0,0,1,2,0
1,0,0,0,3,9
1,0,0,0,2,3
1,0,0,0,45,0
1,0,0,0,1,0
1,0,0,0,8,0
1,0,0,0,0,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,2,109
1,0,0,0,1,0
1,0,1,0,1,0
1,0,1,1,2,0
1,0,0,0,1,0
1,0,0,0,5,0
1,0,1,0,3,3
1,0,0,0,16,35
1,0,0,0,0,8
1,0,0,0,0,8
1,0,0,0,9,0
1,0,1,0,2,1
1,0,0,1,3,0
1,0,0,0,8,0
1,0,0,0,2,0
1,0,0,1,22,0
1,1,1,0,3,2
1,0,1,0,0,22
1,1,1,0,1,2
1,0,0,0,4,0
1,0,0,0,3,2
1,0,0,0,9,2
1,0,0,0,9,1
1,0,0,0,1,1
1,0,0,0,12,4
1,1,1,0,1,0
1,0,0,0,5,0
1,0,0,0,0,27
1,1,1,0,74,0
1,1,1,0,15,0
1,0,0,0,5,3
1,0,0,0,1,0
1,0,0,0,2,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,4,10
1,0,1,0,0,1
1,0,1,0,4,11
1,0,0,0,1,0
1,0,0,0,0,1
1,0,1,0,1,1
1,0,0,0,0,5
1,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,11,0
1,0,0,0,8,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,1,0,18,0
1,1,1,1,37,3
1,1,1,0,21,17
1,1,1,0,1,1
1,1,1,0,1,1
1,1,1,0,1,1
1,0,1,0,7,0
1,1,1,0,2,5
1,1,1,0,1,0
1,1,1,0,3,4
1,1,1,0,4,0
1,1,1,0,4,2
1,1,1,0,0,0
1,1,1,0,1,0
1,1,1,0,0,1
1,1,1,0,2,2
1,1,1,0,1,0
1,1,1,0,2,0
1,1,1,0,0,1
1,0,1,0,1,18
1,0,1,0,1,1
1,1,1,0,2,1
1,0,1,0,1,1
1,0,1,0,0,93
1,0,1,0,3,41
1,0,1,0,1,0
1,0,1,0,0,9
1,0,0,0,0,1
1,0,1,1,2,0
1,1,1,1,3,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,2,0
1,1,1,0,3,0
1,0,0,0,1,42
1,0,0,0,3,0
1,1,1,0,0,3
1,0,0,0,3,0
1,0,1,0,5,3
1,0,0,0,1,0
1,0,0,0,5,10
1,0,0,0,4,1
1,0,0,0,2,0
1,0,0,0,1,0
1,1,1,0,3,1
1,1,1,0,1,0
1,0,1,0,1,4
1,0,1,0,4,1
1,0,1,0,1,4
1,1,1,0,4,1
1,1,1,0,1,4
1,0,1,0,1,5
1,1,1,0,5,1
1,0,0,0,1,1
1,0,0,0,0,0
1,0,0,0,2,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,14,0
1,0,0,1,3,0
1,0,0,0,2,0
1,0,0,0,2,0
1,0,0,0,4,0
1,0,0,0,2,1
1,0,0,0,2,0
1,0,1,0,2,1
1,0,0,0,1,1
1,0,0,0,2,0
1,0,1,0,1,1
1,0,0,0,2,1
1,0,0,0,3,1
1,0,0,0,1,0
1,0,1,0,24,0
1,0,0,0,1,0
1,0,1,0,0,9
1,0,1,0,1,0
1,0,1,0,1,0
1,1,1,0,0,0
1,0,1,1,18,0
1,0,1,1,19,0
1,1,1,0,2,1
1,0,1,0,4,0
1,0,1,0,5,0
1,1,1,0,1,0
1,0,0,0,2,45
1,0,0,0,1,0
1,0,0,0,0,5
1,0,1,1,2,0
1,0,1,0,2,4
1,0,0,0,1,1
1,0,0,0,1,1
1,0,1,0,5,0
1,0,1,0,1,0
1,0,0,0,1,5
1,0,1,0,2,0
1,0,1,0,1,0
1,0,1,0,4,0
1,0,1,0,1,0
1,0,0,1,8,0
1,0,1,0,17,4
1,0,1,0,9,6
1,1,1,0,1,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,1,2,0
1,0,0,0,14,7
1,0,0,0,0,0
1,0,0,0,7,2
1,0,0,0,3,2
1,0,1,0,1,0
1,1,1,0,2,1
1,0,0,0,1,0
1,0,0,0,0,35
1,0,0,0,11,0
1,0,0,0,0,116
1,1,1,0,1,0
1,1,1,0,3,1
1,0,0,0,9,8
1,0,0,0,0,1
1,0,0,0,0,2
1,0,0,0,2,0
1,0,0,0,6,0
1,0,0,0,22,0
1,0,0,0,4,1
1,1,1,0,2,0
1,1,1,0,1,1
1,0,0,0,1,0
1,0,0,0,1,45
1,1,1,0,1,0
1,0,0,0,0,0
1,0,1,1,4,0
1,0,0,0,1,0
1,1,1,0,1,0
1,0,1,0,1,2
1,1,1,0,1,0
1,0,0,0,3,1
1,0,0,0,9,0
1,0,0,0,28,0
1,1,1,0,1,1
1,0,0,0,0,1
1,0,0,1,3,0
1,0,0,0,1,0
1,0,0,0,40,0
1,0,0,1,2,0
1,0,0,1,3,0
1,1,1,0,0,1
1,0,0,1,3,0
1,0,0,0,9,0
1,0,0,0,2,0
1,0,1,0,0,2
1,1,1,0,1,0
1,0,0,0,0,23
1,0,0,0,0,2
1,1,1,0,4,3
1,1,1,0,4,8
1,1,1,0,1,1
1,0,0,0,1,0
1,1,1,0,2,0
1,0,0,0,1,0
1,1,1,0,1,0
1,0,0,0,1,0
1,0,1,1,2,0
1,0,0,0,2,0
1,1,1,0,2,1
1,0,0,0,2,0
1,0,1,0,6,3
1,0,1,0,0,4
1,0,1,0,1,1
1,0,1,1,7,0
1,0,1,0,3,3
1,1,1,0,0,0
1,0,0,0,3,2
1,0,1,0,1,0
1,0,0,0,6,5
1,0,0,0,1,1
1,0,0,0,0,1
1,0,1,0,18,6
1,0,1,0,21,6
1,0,1,0,4,4
1,0,1,0,5,2
1,1,1,0,1,1
1,0,1,0,1,0
1,0,1,0,2,1
1,0,1,0,5,2
1,0,0,0,1,0
1,0,0,0,7,0
1,0,1,0,61,3
1,1,1,0,0,1
1,1,1,0,1,1
1,1,1,0,2,1
1,1,1,0,0,1
1,1,1,0,1,0
1,1,1,0,1,2
1,0,1,0,6,1
1,1,1,0,7,3
1,1,1,0,1,3
1,1,1,0,0,1
1,1,1,0,2,0
1,0,1,0,64,4
1,0,1,0,0,5
1,1,1,0,2,0
1,1,1,0,1,0
1,1,1,0,0,1
1,0,0,0,1,0
1,0,0,0,0,0
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,1,1
1,0,1,0,2,0
1,0,0,0,0,0
1,0,0,1,1,0
1,0,0,0,4,1
1,0,0,0,2,0
1,0,0,0,2,1
1,0,0,0,2,34
1,0,1,1,4,0
1,1,1,0,0,4
1,0,0,1,4,0
1,0,0,1,3,0
1,0,1,0,1,0
1,0,0,0,5,0
1,0,0,0,7,0
1,1,1,0,0,0
1,0,0,1,11,0
1,0,0,0,0,15
1,0,0,1,2,0
1,0,0,0,3,3
1,0,0,0,3,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,0,0,9,0
1,0,0,0,1,0
1,0,0,0,1,10
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,1,0,1,0
1,0,0,0,1,0
1,0,1,0,1,1
1,0,0,0,1,0
1,0,0,0,1,1
1,0,0,0,12,0
1,0,0,0,1,1
1,0,1,0,0,1
1,0,0,0,7,7
1,0,0,0,2,1
1,0,1,1,3,0
1,0,0,0,0,1
1,0,0,1,3,0
1,0,0,1,1,1
1,0,0,1,3,0
1,0,0,1,4,0
1,0,0,0,2,0
1,0,1,1,2,0
1,0,0,0,0,29
1,0,0,0,1,0
1,0,0,0,0,5
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,7,0
1,1,1,0,1,0
1,0,0,0,0,0
1,0,0,0,5,0
1,0,0,0,0,1
1,0,0,0,1,1
1,0,0,0,3,0
1,0,0,1,4,1
1,0,0,0,1,0
1,0,0,1,3,4
1,0,0,0,1,0
1,0,0,0,20,0
1,0,0,0,2,5
1,0,0,0,4,1
1,0,1,0,1,1
1,0,0,0,1,0
1,0,0,0,3,2
1,0,0,0,5,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,1,4,0
1,0,0,0,9,0
1,0,0,0,1,0
1,0,0,0,11,0
1,0,0,0,7,0
1,0,0,0,11,0
1,0,0,0,3,0
1,0,0,0,2,0
1,1,1,0,0,0
1,0,0,0,0,0
1,0,0,0,2,0
1,0,0,0,4,1
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,1,1,0,2,2
1,0,1,0,1,0
1,0,1,0,2,0
1,0,1,0,3,0
1,0,1,0,0,2
1,0,1,0,1,0
1,0,0,0,3,0
1,0,0,0,15,0
1,0,0,0,2,0
1,0,0,0,2,6
1,0,0,0,2,0
1,0,0,0,1,0
1,1,1,1,7,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,10,0
1,0,0,0,5,0
1,0,0,0,6,0
1,0,0,0,2,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,1,1
1,0,0,0,1,2
1,0,0,0,15,0
1,0,1,0,14,10
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,1,0,13,62
1,0,1,0,1,1
1,0,1,0,0,0
