StockSymbol,Industry,SubIndustry,Ret2000.01,Ret2000.02,Ret2000.03,Ret2000.04,Ret2000.05,Ret2000.06,ret2000.07,Ret2000.08,Ret2000.09,Ret2000.10,Ret2000.11,Ret2000.12,Ret2001.01,Ret2001.02,Ret2001.03,Ret2001.04,Ret2001.05,Ret2001.06,Ret2001.07,Ret2001.08,Ret2001.09,Ret2001.10,Ret2001.11,Ret2001.12,Ret2002.01,Ret2002.02,Ret2002.03,Ret2002.04,Ret2002.05,Ret2002.06,Ret2002.07,Ret2002.08,Ret2002.09,Ret2002.10,Ret2002.11,Ret2002.12,Ret2003.01,Ret2003.02,Ret2003.03,Ret2003.04,Ret2003.05,Ret2003.06,Ret2003.07,Ret2003.08,Ret2003.09,Ret2003.10,Ret2003.11,Ret2003.12,Ret2004.01,Ret2004.02,Ret2004.03,Ret2004.04,Ret2004.05,Ret2004.06,Ret2004.07,Ret2004.08,Ret2004.09,Ret2004.10,Ret2004.11,Ret2004.12,Ret2005.01,Ret2005.02,Ret2005.03,Ret2005.04,Ret2005.05,Ret2005.06,Ret2005.07,Ret2005.08,Ret2005.09,Ret2005.10,Ret2005.11,Ret2005.12,Ret2006.01,Ret2006.02,Ret2006.03,Ret2006.04,Ret2006.05,Ret2006.06,Ret2006.07,Ret2006.08,Ret2006.09,Ret2006.10,Ret2006.11,Ret2006.12,Ret2007.01,Ret2007.02,Ret2007.03,Ret2007.04,Ret2007.05,Ret2007.06,Ret2007.07,Ret2007.08,Ret2007.09,Ret2007.10,Ret2007.11,Ret2007.12,Ret2008.01,Ret2008.02,Ret2008.03,Ret2008.04,Ret2008.05,Ret2008.06,Ret2008.07,Ret2008.08,Ret2008.09,Ret2008.10,Ret2008.11,Ret2008.12,Ret2009.01,Ret2009.02,Ret2009.03,Ret2009.04,Ret2009.05,Ret2009.06,Ret2009.07,Ret2009.08,Ret2009.09,Ret2009.10,Ret2009.11,Ret2009.12
UBSI,Financial,Regional,-0.108484593,-0.135913167,0.205479452,0.002758621,-0.124020286,-0.042631579,0.037808219,0.059733333,-0.012581782,-0.012658228,0.013027619,0.097057305,0.014974263,0.048870447,-0.032794053,0.036502929,0.040452371,0.119933138,0.041509434,0.011235955,-0.03329753,0.005545287,-0.001838911,0.062983425,-0.010598291,-0.001393243,0.039788732,0.079622132,-0.069084089,-0.018376211,0.010616438,0.032597623,-0.046351085,0.041709755,-0.028894055,-0.008867667,0.001034483,-0.0428029,-0.007168459,0.039971192,0.056924679,-0.060695538,0.051700208,0.017815902,-0.024112089,0.003649635,0.024793388,0.005804579,-0.046533713,0.028314457,-0.016129032,-0.016065574,0.031404959,0.046698873,-0.038731321,0.057735247,0.03742515,0.057076967,0.041360544,-0.004436326,-0.107329843,-0.011600928,-0.033819242,-0.085970149,0.089931574,0.055423829,0.052910053,-0.060509554,-0.009353741,0.036931818,0.041620728,-0.072631579,0.041352333,0.011609071,0.015388697,-0.05,-0.040533188,0.03562341,-0.036766694,0.055508355,-0.006937033,0.028271405,0.008363826,0.003896104,-0.062868873,-0.030790191,-0.006241135,-0.050991501,0.00148368,-0.063052445,-0.131857855,0.125089863,-0.023106547,-0.013671875,0.043303122,-0.101923077,0.13639576,-0.184667908,0.020681731,0.060517681,-0.023391813,-0.184145041,0.1,0.025487853,0.319261214,-0.062040576,0.055220565,0.022468452,-0.371180348,-0.250972763,0.141721854,0.492520138,-0.18386346,-0.093271462,0.075942645,-0.044768856,0.005130836,-0.099394551,-0.046291132,0.153002309
UEIC,Consumer Goods,Electronic Equipment,-0.215053763,0.056714821,0.179474708,-0.145833333,0.093439364,0.119416591,-0.225597408,0.219135802,0.018526316,-0.240595287,-0.237943826,0.078965758,0.360103627,-0.098853868,-0.125596184,0.159104658,0.110576923,-0.12195122,-0.168,0.007560137,0.026548673,-0.004054054,0.120457604,0.017740982,-0.023722628,-0.02039555,-0.075709779,0.138072454,0.051565378,-0.106332139,-0.367088608,0.024287223,-0.083930399,-0.127777778,0.246558198,-0.018145161,0.007291667,0.015873016,0.015789474,0.091666667,0.112716763,0.100436681,0.075769534,-0.048976608,-0.137956749,0.130775937,0.031770045,-0.044261065,-0.013709063,-0.015503876,0.042654028,0.084811103,0.039492243,0.189925119,-0.015909091,-0.068011527,0.043532338,0.037922987,0.025280899,-0.037725533,-0.028636884,0.007715134,0.005959476,-0.033608491,0.015216068,-0.0125,0.076923077,-0.037569061,-0.007462687,0.008731083,0.014035088,-0.019908987,0.02983362,0.00955593,-0.013927577,-0.022021457,0.017734554,-0.012269939,0.002834467,0.028587764,0.052631579,0.141424802,-0.021891011,0.004780115,-0.009957326,0.244995234,0.088706526,0.014336918,0.185840708,0.084179104,-0.03239978,-0.170480549,0.085141903,0.104651163,0.048822027,-0.108504399,-0.286484867,-0.052192067,0.067931187,0.031714171,-0.012048193,-0.175867508,0.097054563,0.147985989,-0.06651719,-0.143494122,-0.214015152,0.005579665,-0.305846154,0.398921833,0.186107471,0.052217855,0.052575107,0.005985037,0.033790402,-0.113518606,0.089066667,0.008814887,0.042656326,0.067586207
UFCS,Financial,Property & Casualty Insurance,-0.101123596,0.012658228,-0.012820513,-0.084728033,-0.010857143,-0.104563836,0.231165486,0.003232759,-0.075562701,0.007484168,0.049714286,0.075122482,0.135790005,-0.063924899,-0.02722063,0.1785,0.391687657,-0.125149701,0.010689655,-0.040121376,-0.091327434,0.059166991,0.099817851,-0.03732347,0.084685956,-0.023323615,0.095776521,0.021237864,-0.004733728,0.110196885,-0.049189189,-0.026435475,-0.006432749,0.031479847,-0.024320458,-0.019061584,-0.098039216,-0.018842975,-0.019736842,0.079865772,-0.006118079,-0.010160099,0.02,0.201767754,-0.065379665,0.083447332,-0.003750938,0.0039801,0.022222222,0.019463565,-0.016065192,0.047584888,0.241866726,0.03960396,0.070062587,-0.004108463,-0.04672431,0.041767764,0.091982292,-0.482816815,-0.001176471,-0.065588235,0.091290323,-0.009356725,0.161413844,0.112446782,-0.009949149,-0.076423129,0.10212558,-0.001330967,0.033702782,-0.115317287,0.004407444,-0.121286521,-0.080748813,-0.089139033,0.046046046,-0.036764706,-0.004666667,-0.059495798,0.111111111,0.133974359,-0.003669207,0.001420455,-0.039716312,0.022727273,0.029903254,0.039898132,0.065306122,-0.099974561,-0.029602481,0.104360465,0.031398417,-0.179093005,-0.024992091,-0.052751547,0.145111492,0.022930316,0.090061207,-0.133350868,0.09729401,-0.251320545,0.021812712,0.103525046,-0.056124133,-0.17279543,-0.065530799,0.51118677,-0.357783472,-0.139959432,0.327690447,-0.131627907,-0.073443321,-0.035975267,-0.032239493,0.179834906,-0.105447276,-0.020179372,-0.016543069,0.047701149
UFPI,Industrial Goods,General Building Materials,-0.145591251,-0.054140127,0.042087542,0.043276662,-0.027407407,0.047220107,-0.086545455,0.0048,-0.095803642,0.2,-0.060161409,0.04908947,0.066415094,0.055025679,0.05952381,0.07400131,0.223676012,0.139817629,-0.108636364,0.053159478,-0.094285714,-0.105789474,0.053571429,0.17254902,0.05,0.052777778,0.037793223,0.057529611,-0.009634685,-0.046028513,-0.197635135,0.032703117,-0.059,-0.050478215,0.188950276,-0.008833101,-0.126447429,-0.070652174,-0.090375587,0.11910828,0.147511848,0.078269825,0.134188456,0.063820612,-0.006480356,0.216907216,0.019069923,0.063340991,-0.053300279,0.039934534,-0.052160494,-0.114957544,0.089691105,0.103887169,-0.043695381,-0.020428336,0.140760507,0.083727811,0.16240237,0.008364312,-0.10190498,0.000255493,-0.025583145,-0.022849807,0.050963824,0.033665835,0.2033245,0.093411008,0.04237134,-0.041897507,0.035688536,-0.056523224,0.035062353,0.088748019,0.026847809,0.173967656,-0.127555084,-0.04824761,-0.191885442,-0.03674437,0.001633653,-0.070843571,0.025725594,-0.001713062,0.037555697,0.05174513,-0.019588445,-0.061982637,0.031981112,-0.126859504,-0.063890204,-0.054752852,-0.198176455,0.200067024,-0.188368794,0.028272251,0.229202037,-0.235973597,0.141439206,0.057264697,-0.019364162,-0.111769938,-0.093959732,0.213072378,0.04395933,-0.315484805,-0.109652837,0.312682927,-0.220489978,0.048604427,0.237674419,0.281894576,-0.087750824,0.06914378,0.334529148,-0.085878707,-0.035443657,-0.088400613,0.002230898,0.011819681
UG,Consumer Goods,Personal Products,0,0.243093923,0.116704805,-0.141393443,0.031553398,0.087058824,0,0,0.077894737,-0.124,-0.072072072,0,0.235294118,-0.022346369,0.047619048,0.297297297,-0.248611111,-0.03047619,0.201923077,-0.128,-0.078181818,0.035502959,-0.015355086,0,0.13592233,-0.033898305,0.061403509,0.156351792,-0.134751773,-0.103333333,-0.145454545,-0.053191489,-0.141573034,-0.07651715,0.030640669,0.135135135,-0.024390244,0.035,0.014492754,0.062937063,0.361842105,0.087636933,0.057553957,0.142857143,-0.069493522,0.030379747,0.01863354,-0.064670659,-0.021683673,0.007843137,-0.025477707,-0.028683181,-0.144594595,0.074249605,-0.01459854,-0.11641791,0.134907251,-0.03030303,0.203416149,0.063694268,-0.052132701,-0.023899371,-0.025974026,-0.048,0.046961326,0.045454545,0.01242236,-0.00373599,0.037974684,0.034482759,0.242638398,-0.149282297,0.088888889,0.097067745,-0.097605893,-0.066666667,-0.005464481,-0.066666667,-0.066905615,0.042580645,0.128640777,0.021505376,0.036842105,-0.085279188,0.037125749,0.050867052,0.024175824,-0.015991471,0.376344086,-0.076923077,-0.01,-0.121367521,-0.01734104,0.033653846,-0.073148148,0.017595308,0.00195122,0.01888668,-0.007874016,0.113095238,0.009830206,0.018356643,-0.117391304,-0.073843416,-0.009606148,-0.1165524,-0.084459459,0.115151515,0.025,-0.114316239,-0.158653846,-0.001426534,0.255172414,-0.02217529,0.031216362,0.021978022,0.017297297,0.033402923,0.042424242,0.084041549
UHAL,Services,Rental & Leasing Services,0.045436269,-0.330203443,0.064927536,-0.088187262,0.018968583,0.138952164,-0.009528586,0.029380902,0,0.041666667,-0.083210241,0.057112069,0.084150749,0.005265677,0.021143681,-0.10195122,-0.014199891,0.235457064,-0.105990783,0.033505155,-0.091908092,0.00330033,-0.002750275,0.031232877,-0.064088983,-0.046434494,-0.005142857,0.005166475,-0.080802292,-0.077930175,-0.302013423,-0.113636364,0.031794872,-0.52047952,-0.041666667,-0.08677686,-0.144444444,-0.1796875,0.278481013,0.824390244,-0.37124183,0.394736842,0.373004354,0.191082803,0.706726457,-0.012638231,0.456,-0.224666426,0.09263658,0.010638298,0.032822757,0.207296137,-0.114690265,-0.044426494,-0.054606086,0.255006676,0.368953069,0.070235887,0.016300321,0.117375456,-0.016226742,-0.029424586,0.046091279,-0.007775378,0.163421571,0.008854559,0.067552602,0.028704022,-0.027736007,0.003095443,0.220239127,0.017655367,0.106708567,0.094223427,0.104452628,0.054949495,-0.155183946,0.143993636,-0.112140125,-0.193834604,0.039388842,0.242145179,-0.060596206,0.000920281,-0.053648069,-0.2263208,0.076603599,-0.000571429,0.00973236,0.063380282,-0.156650376,-0.004264729,0.008903021,0.016700804,0.031836091,0.004895961,0.057695235,-0.254506438,0.083918739,-0.016272696,0.03766347,-0.195002533,-0.005613126,-0.096074604,-0.010618216,0.068460812,-0.180128347,-0.042163662,-0.112041582,-0.064653758,0.195791726,-0.017262265,0.135243376,-0.005620985,0.202250201,-0.015151515,0.017302573,-0.081086957,0.208392268,-0.040895062
ULBI,Industrial Goods,Industrial Electrical Equipment,0.895595432,0.147627417,0.074443592,-0.336455894,-0.129930394,0.488095238,-0.039320822,0.15913371,-0.182778229,-0.062,-0.277777778,-0.16918429,0.614545455,-0.340522134,0.248201439,0.076923077,-0.178470255,0.083333333,-0.114021572,-0.16173913,0.033333333,-0.052083333,-0.086021505,0.05399061,-0.136363636,-0.053333333,-0.047887324,0.054054054,-0.25257732,0.224561404,0.096774194,-0.058823529,0.099337748,-0.314685315,0.383838384,0.312056738,-0.121293801,0.095808383,0.135501355,0.292191436,0.818737271,0.072961373,0.165496489,-0.024137931,0.253054101,0.204152249,-0.206700738,-0.13122807,0.373028391,0.290684624,-0.074782609,-0.039473684,0.029366306,-0.032,-0.165903308,-0.101226994,-0.30627558,0.057471264,0.336888889,0.285525446,-0.074619289,-0.040909091,0.012418687,-0.088320744,0.034876347,-0.009202454,-0.00123533,-0.187730061,-0.01674277,-0.05973623,0.081395349,-0.085365854,0.11322314,-0.077777778,0.031300161,-0.147859922,-0.065137615,-0.010742187,-0.045409674,0.021829522,0.049395161,0.144083969,-0.146766169,0.071011673,0.016333938,-0.164179104,0.177753544,-0.141811528,0.014705882,0.091286307,0.074458058,0.004347826,0.113043478,0.053375196,-0.022568093,0.59414557,-0.163592233,-0.204622322,-0.158831909,-0.111302847,0.237022527,-0.151587302,0.016190476,0.095643939,-0.337606838,0.121290323,0.164383562,0.371165644,-0.410162003,-0.068268015,0.066206897,-0.069010417,-0.029370629,0.03314121,-0.082857143,-0.075153374,0.003311258,-0.39,-0.013404826,0.155080214
ULTI,Technology,Internet Software & Services,-0.369596542,0.380897583,-0.237373737,-0.059322034,-0.088838269,0.154235145,0.093078759,0.033472803,-0.083076923,-0.685503686,0.351351351,-0.344352617,0.470588235,0.247191011,-0.06981982,0.085,0.112903226,0.01,-0.180039139,0.102380952,-0.142180095,-0.189189189,0.165048544,0.068681319,-0.038961039,0.067839196,0.051764706,-0.066666667,-0.169191919,0.031347962,0.092715232,-0.090909091,0.009933775,0.103559871,0.226865672,-0.174641148,0.39047619,-0.090909091,-0.0125,-0.0325,0.1125,0.156818182,0.227897839,0.128,0.185815603,0.074285714,-0.043157895,-0.044662309,0.174458381,0.288669951,0.042145594,-0.22850845,0.243949661,-0.216216216,0.107212476,0.041020966,0.05862069,0.027134876,-0.000782473,-0.040847201,0.000788022,0.0728,0.185459941,-0.02331443,0.02182285,0.026925485,0.112462006,-0.00436443,0.009315068,-0.077131993,0.019549763,0.100403924,0.133298755,0.070938215,0.1028157,-0.015023112,-0.112631991,-0.159649123,0.081984334,0.101901511,0.034285714,0.055911225,-0.029388084,-0.032043279,0.038772902,0.087346939,-0.009455371,0.052631579,0.022037572,0.015800562,-0.068657741,0.163303438,0.120745022,-0.011741123,-0.039400176,-0.033179724,-0.136610278,0.00183756,0.104335048,0.083966942,0.146363636,-0.059149723,-0.262373453,0.063329541,-0.051966292,-0.502982849,0.145958084,-0.026666667,-0.060068259,-0.05543399,0.351605325,0.100470035,0.075741525,0.182439024,0.045751634,0.025272162,0.096601756,-0.109909281,0.054424432,0.082166544
UMBF,Financial,Regional,-0.091499729,0.002085816,0.109266526,-0.013605442,0.003253796,-0.066040421,0.062537948,0.030285714,0.034722222,-0.078095238,0.079082403,0.073829359,-0.013376137,0.025389025,0.01171459,-0.021192053,0.008389716,0.154362416,0.003787879,-0.017216981,-0.006463969,0.020150522,0.024313153,-0.031476998,-0.003,-0.001754826,0.079828758,0.120956399,-0.006268282,-0.012223393,-0.078494624,-0.042720764,-0.020326223,0,0.026127049,-0.044932601,-0.010878011,-0.03125,-0.01265482,0.064889607,0.069246436,0.011193141,0.072790698,0.031216128,-0.001904359,0.059357837,-0.0262,-0.023618813,0.021236727,0.024260958,0.019095477,-0.00535608,0.013958126,0.035298837,-0.030185759,-0.01950823,-0.019135802,0.086359797,0.088629738,0.006036932,-0.041426324,0.031868132,0.016428571,-0.050350877,0.031481481,0.018574745,0.116614529,0.028424176,-0.003035823,0.011782477,-0.003003905,-0.037210003,0.044361719,0.014549273,0.040444444,-0.032901296,-0.526524614,0.02742681,0.027196653,0.021981243,0.044857143,-0.021021021,0.020249653,-0.005448107,-0.002727025,0.028625954,0.010436179,0.033553501,-0.016556291,-0.049006964,0.006740361,0.189900618,-0.031412429,-0.020293912,-0.093493976,0.015889831,0.099425887,-0.096743747,0.073475769,0.196144578,0.05372652,-0.014606958,0.079592237,-0.050893834,-0.006056018,-0.128436839,0.067902613,0.062716263,-0.211479748,-0.003415659,0.145591804,0.100769601,-0.122159091,-0.066781242,0.085045514,-0.048942742,0.016335763,-0.013885445,-0.017991004,-0.007566204
UMPQ,Financial,Regional,-0.081081081,-0.093210587,-0.232250301,0.241481481,0.014319809,-0.055489965,-0.0075,-0.016372796,-0.008883249,0.016645327,0.032214765,0.115485564,0.15995116,0.046315789,-0.006036217,0.035343035,0.19739479,0.071966527,0.032006245,0.003074558,-0.08110119,-0.014376997,0.01686747,0.067193676,-0.021183346,0.079545455,0.052039381,0.1130255,0.0525,0.096735905,-0.143888889,0.027885863,0.041191381,-0.008760951,0.118095238,0.047045324,0.079470199,-0.06278481,-0.028464017,0.085635359,0.010178117,-0.042268041,0.011266094,-0.007961783,0.000526316,0.081481481,0.048780488,-0.055,-0.025787966,0.00097561,-0.007862408,-0.0515,0.002635741,0.104736842,0.077693041,0.028914591,-0.026747196,0.110218652,0.0187251,-0.015234375,-0.042964131,-0.00747198,-0.023829431,-0.048394004,0.054274084,0.011602922,0.063113006,-0.024829796,0.004128819,0.099173554,-0.003394945,0.069741282,-0.01295972,-0.041637011,0.059085842,-0.073033708,-0.003028009,-0.035714286,0.021934978,0.057982219,0.046852123,-0.009470361,0.061527581,-0.014730499,-0.033299354,-0.052613118,-0.008518519,-0.072172619,0.002007226,-0.063719634,-0.191670208,0.139107612,-0.077455048,-0.1535,-0.028880866,-0.053670574,0.065627031,-0.140691328,0.094565984,-0.06998739,-0.058108108,-0.128591954,0.133555927,0.022710623,0.026517795,0.153116531,-0.198547215,0.113076923,-0.325997249,-0.105263158,0.098181818,0.082392777,-0.114583333,-0.108045977,0.25974026,0.054192229,0.03515625,-0.035992218,0.176,0.13164557
UNAM,Financial,Property & Casualty Insurance,0.051893408,-0.096774194,-0.31556196,0.263157895,0.005,-0.040783034,0.091353997,0.028400598,-0.00896861,0.113122172,-0.103448276,-0.095384615,0.066086957,-0.059561129,-0.061666667,0.021314387,0.021052632,0.099656357,-0.0015625,-0.0234375,0.0384,-0.114021572,0.017391304,-0.085470085,0.121495327,0.108333333,-0.162962963,0.008849558,0.052631579,-0.088333333,-0.113345521,-0.134020619,-0.076212471,-0.114795918,0.0625,-0.102564103,0.021943574,0.236196319,-0.3,0.285714286,-0.059259259,-0.020356234,0.015151515,0.012626263,0.154613466,0.013043478,0.14806867,0.042990654,0.125,0.05982906,-0.032258065,-0.111666667,0.078754579,0.034482759,-0.008333333,0.064189189,0.042857143,0.009693053,0.193290735,0.271753681,-0.030172414,0.027777778,0.107419712,-0.009803922,-0.102941176,0.038768529,-0.012154696,0.016949153,0.089223638,-0.064718163,0.022067364,0.044692737,0.041666667,0.02357985,0.015873016,0.011282051,0.164519326,-0.102521008,0.087323944,-0.080034423,0.020710059,0.00195122,0.091445428,0.178378378,-0.037527594,-0.033587786,-0.00627451,-0.111111111,0.050938338,0.132427844,-0.068011958,-0.044907779,-0.046179681,0.027678571,-0.054545455,-0.042056075,-0.076620825,0.070234114,0.00326087,0.029252438,-0.041052632,-0.045005488,-0.051664753,-0.044622426,-0.017964072,-0.108723135,-0.064171123,0.171428571,-0.074390244,-0.027631579,0.050420168,0.064,-0.065,0.022727273,0.060130719,0.119402985,0.101111111,0.006048387,-0.068252327,0.194895592
UNFI,Services,Food Wholesale,-0.156862745,-0.070333634,0.472031403,0.012048193,0.003984064,-0.09479921,0.055555556,0.051460362,-0.177954847,0.01453958,0.165594855,0.234758234,0.052957746,-0.319273892,0.112341772,-0.012729844,0.252496434,0.184954751,0.057673975,-0.187556357,0.0094392,0.138613861,0.084819277,0.090274749,-0.080032013,0.044933921,0.049726085,-0.034663442,-0.047420965,-0.134065934,-0.064499746,0.094594595,0.13784585,0.062527328,0.068021568,-0.021990741,-0.167790559,0.097189138,0.095360825,0.139453125,-0.044566335,0.023457236,0.08135833,-0.025867714,0.110404818,0.171411266,-0.00337487,-0.065816857,0.099365167,0.158463084,0.039321014,-0.478776529,0.022644561,0.111923077,-0.253273604,0.138914443,0.061876248,-0.002201835,0.028143275,0.09122807,0.008615188,-0.016719243,0.024695777,-0.066852368,0.208193669,-0.068690586,0.118779031,0.000883132,0.044608567,-0.207722661,0.003214286,-0.068454481,0.224621212,0.035169623,0.058093797,-0.08709309,0.030189854,-0.001813785,-0.082496195,-0.029401938,0.070836213,0.067931457,0.013729977,0.021324993,-0.081201335,-0.106242497,0.04076087,0.013649659,-0.12416,-0.047311828,0.02754717,-0.008862629,0.014535967,0.061239457,0.02020202,0.093793103,-0.241139241,-0.299958626,0.103834808,0.101836394,0.076962025,-0.083294118,-0.013347023,0.000520562,0.266599088,-0.092976045,-0.192376682,0.007918552,-0.129411765,-0.036893204,0.293997271,0.222103004,-0.006121557,0.138828633,0.020770393,-0.004054552,-0.118037624,0.008786611,0.037875669,0.054416404
UNTY,Financial,Money Center Banks,-0.0992,0.041666667,0.043478261,-0.145,-0.112,-0.099767981,0,0.235465116,-0.15270936,0.142857143,-0.25,-0.272727273,0.849514563,-0.081364829,0.057401813,0.128571429,0.070175439,-0.047619048,0.2375,-0.060606061,0.122222222,0.008080808,0.33814433,0.023622047,0.113846154,-0.004178273,-0.10359116,0.053125,0.068249258,-0.087621697,0.006097561,-0.010590015,0.022012579,0.144578313,0.102094241,-0.017878427,0.04981774,-0.030162413,-0.045400239,0.136363636,0.004489338,0.139664804,0.078336557,0.006255585,-0.005328597,0.026785714,0.027729636,-0.031355932,0.123251748,0.097276265,-0.046099291,-0.051339286,0.016419077,0.051805338,-0.082674335,-0.022691706,-0.011208967,-0.032258065,-0.035228183,0.066666667,-0.011764706,-0.04,-0.014778325,-0.015,0.027684564,-0.023673469,-0.000840336,0.022131148,0.0416,-0.006144393,0.072642968,0.018181818,-0.022206801,0.070921986,0.055921053,0.053058677,0.072317724,-0.161342718,-0.007268322,-0.064673581,-0.012281836,-0.010169492,-0.052054795,0.059798271,-0.135006784,-0.032156863,-0.036555646,-0.004170142,-0.0125,-0.056836903,-0.089956332,0.133911368,-0.057823129,-0.052680222,-0.12195122,-0.007009346,0,0.012515645,-0.010088272,-0.031847134,-0.037184595,-0.073333333,-0.006125574,-0.074313409,-0.304347826,-0.049881235,0.2125,-0.189189189,-0.064606742,0.003039514,-0.018461538,0.298932384,0.04,0.062874251,0.214285714,0.024096386,-0.011764706,0.047381546,-0.031784841,-0.017114914
URBN,Services,Apparel Stores,-0.534482759,-0.136023916,0.285963383,-0.268209666,-0.162790698,-0.06969377,0.194444444,-0.20372093,0.212616822,-0.151252408,-0.079401611,-0.01120797,0.163826999,0.313380282,-0.049777778,0.232954545,0.215656178,-0.326223338,0.058604651,0.390434783,-0.291587603,0.15146147,0.422137405,0.303783784,0.066503468,-0.077821012,-0.018495166,0.313069909,-0.017275748,0.159265442,-0.33485845,0.137022398,-0.057065217,-0.007847997,0.099500416,-0.113909774,-0.130360934,-0.07793473,0.178534031,0.324024823,0.118120805,0.07957958,0.106406685,0.236180905,-0.473216091,0.254606995,0.14857311,-0.062737162,0.072298729,0.071235569,0.098012337,-0.048041237,0.192917662,0.112308254,-0.511176857,0.025067751,0.128979324,0.191860465,0.030552861,0.023749135,-0.068423384,-0.015621302,0.144049606,-0.080140816,0.204879151,0.063402739,0.066772096,-0.083182342,-0.466424682,-0.031452991,0.084561404,-0.180640984,0.07944664,0.025921869,-0.12513369,-0.055374593,-0.201290323,-0.061191626,-0.16217765,0.082068966,0.139549839,-0.007936508,0.255918828,0.030886303,0.033898305,0.015548282,0.08514122,-0.031942879,0.030232558,-0.103023516,-0.168325041,0.144427786,-0.07509546,0.155992681,0.049259111,0.046449136,0.065784638,-0.007586207,0.088541667,0.0703125,-0.056288478,-0.030161692,0.074894171,0.069348544,-0.123487349,-0.311371555,-0.198853616,-0.151755379,0.040053405,0.077022654,-0.042690058,0.294156707,0.078711041,0.000958313,0.142585551,0.173823287,0.072901849,0.042178678,0.002852615,0.090710723
USAK,Services,Trucking,0.041212121,-0.058823529,-0.09375,-0.022068966,-0.088571429,-0.078369906,0.105,-0.055232558,-0.231428571,-0.033391916,0.056363636,-0.053356282,0.101818182,0.029363785,0.278877888,-0.026162791,-0.022556391,0.051851852,0.178571429,0.063553826,-0.092592593,-0.028571429,0.128671329,0.356877323,0.245454545,-0.019157088,0.011764706,-0.070038911,0.062761506,-0.079263411,-0.191829485,-0.005494505,-0.229922992,-0.023255814,0.118721461,-0.077225131,0.072727273,0.003926702,-0.05312085,0.158865248,0.12590799,-0.010989011,0.144124169,0.064015519,0.063578565,-0.078044597,-0.01010101,-0.096803653,0.173155738,-0.015748031,-0.139804096,0.140873016,0.020512821,0.010869565,0.045492142,-0.09891031,0.14339269,0.026688907,-0.007217322,0.380991064,0.059701493,0.127323944,0.122249389,-0.144021739,0.082887701,0.192771084,0.14795082,-0.152464789,0.055926544,-0.089089482,0.217977528,0.060043668,-0.083816014,0.09,-0.164857531,-0.114205004,-0.098495212,-0.096348884,0.055096419,-0.119852165,0.139354067,-0.091099476,0.108108108,-0.164932362,-0.004353234,-0.001230769,-0.02875,0.00257732,0.070971867,-0.010727056,0.06937799,-0.106406685,-0.045084534,-0.102295082,0.056851312,0.067221067,-0.169270833,0.037676609,-0.023449319,-0.04765625,0.037337662,-0.061622465,0.348523207,0.133004926,-0.151144226,-0.050771208,-0.088737201,0.048669202,0.070527097,-0.073103448,-0.031460674,0.107086614,0.00141844,-0.059763725,0.06504065,-0.103633917,-0.041509434,-0.108730159,-0.018932874,0.087749783
USAP,Basic Materials,Steel & Iron,-0.074018127,0.094276094,0,-0.174666667,0.113861386,-0.027616279,0.055306428,-0.008498584,-0.017142857,0.063400576,0.042407661,-0.016,0.125714286,-0.033333333,0.043115438,0.048780488,0.289405685,-0.078156313,0.100534759,-0.161165049,-0.171528588,-0.004225352,-0.001408451,0.178977273,0.07398568,0.037837838,0.203530633,0.292173913,0.044176707,-0.244858612,-0.12,-0.219251337,-0.201623816,0.035117057,0.041666667,0.008333333,-0.098976109,-0.009276438,-0.032818533,-0.003984064,0.045454545,0.24184261,-0.060514372,0.176,0.080645161,0.03125,0.036809816,0.273584906,-0.14232902,0.01754386,0.08839779,0.086781029,0.005571031,0.050691244,0.14,-0.022189349,0.033834586,-0.012363636,0.081617647,0.016427105,0.088435374,0.090909091,-0.232367414,0.052442529,-0.145960625,-0.032565528,0.31773399,-0.021451104,0.098039216,-0.10724985,-0.022758621,0.056338028,0.253937008,0.025249868,0.302584896,0.221832359,-0.176470588,0.097076462,-0.055005125,-0.110178767,-0.087591241,0.345881311,0.071405597,0.000298775,0.31305638,0.043008331,0.072768362,-0.062907637,-0.046136364,-0.171253823,0.070334657,-0.142101085,0.230745438,-0.065479177,-0.15944399,0.148530836,-0.305446378,0.222445696,-0.044387263,0.275333333,0.035967446,-0.060375444,0.044334975,-0.04918464,-0.307775671,-0.275265435,-0.337676439,0.227966102,-0.005486968,-0.284210526,-0.056585366,0.41350211,0.021323529,0.178131789,0.087037037,0.001117943,0.022982063,-0.170879121,0.066360053,0.145808019
